"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","ZT0","ZT04","ZT08","ZT12","ZT16","ZT20"
"Epm2aip1",0.000128978953970238,0.0211159931117509,24,9.03232590714386,167.4461182825,22.7522413603448,0.13587798626636,154.721562291,177.4035828525,192.2829449885,179.0263256875,160.230276804,141.0120170715
"Irs2",0.000129771585103633,0.0211159931117509,24,9.63936068976706,782.55928544325,116.879408257693,0.149355340140768,719.528499747,811.7083748445,897.362446304,876.394375944,738.334334748,652.027681072
"Abca2",0.000129820241841716,0.0211159931117509,24,19.9999631598531,504.089385612583,233.697808325154,0.463603906361086,513.0775999785,385.4036537505,267.4989343835,363.2559477165,605.800109838,889.5000680085
"Fam229a",0.000132978916548843,0.0213470272506936,24,7.90253564538882,18.5480721688333,5.99119041896656,0.323008793821369,17.403113307,22.063322079,24.7619578445,21.357650642,15.6144320835,10.087957057
"Slc13a4",0.000136667632154364,0.0217680631761223,24,9.32588629263415,74.84170166025,23.2267279801473,0.310344733816808,61.416031602,74.274044277,103.1804451505,92.312481206,62.2869400335,55.5802676925
"Nr1d1",0.000137814150551807,0.0217680631761223,24,7.67873316953482,368.002409624167,104.36661768035,0.283603082346492,401.44640247,451.1790155415,505.270009774,384.92560148,285.7932283245,179.400200155
"Tmem115",0.0001399660735113,0.0218962212198155,24,9.03716443185779,237.669073556667,34.4351290779054,0.144886873847704,223.807002072,248.660368512,282.5069955575,253.142353549,219.6307041435,198.267017506
"Zfp937",0.000143888484478882,0.0223673738435812,24,20.9999631598531,132.378167771083,29.3192497579979,0.221481005906492,156.529420806,130.059182355,103.1804451505,114.155751244,129.871563852,160.472643219
"Gja6",0.000145508118468807,0.0224768861491344,24,20.9999631598531,14.0395235426667,5.85851454496986,0.41728727667756,16.686351648,10.5983677215,8.013009399,11.8001941025,14.203252038,22.935966347
"Snrpb",0.000150682403859959,0.0231306907575278,24,8.03846145656194,175.516021309417,27.3662593449455,0.155918867923183,170.3972624715,185.2185035265,209.2368575465,188.227207231,156.3860864835,143.6302105975
"Phospho1",0.000151731922530041,0.0231471288773933,24,21.9999631598531,118.989584640083,71.896274835323,0.604223260823987,225.23899974,118.6866563835,59.9354162105,63.579125347,99.1659841785,147.331325981
"Med12l",0.000152968036572609,0.0231916539892584,24,20.9999631598531,733.673570704,304.724948054589,0.415341318295258,898.0839453285,591.2206011345,460.0679206255,499.832132839,875.2863679095,1077.550456387
"Actr1b",0.000156801023489583,0.0236269321345255,24,9.14935697722333,499.408291125833,58.5825004521305,0.117303820327183,455.7722115705,506.949374985,568.8718707755,532.6662313195,481.7181204375,450.471937667
"Trim2",0.000160320490891097,0.0240099486388795,24,20.9999631598531,1942.99862238442,525.246690497622,0.270327875916375,2198.5395894765,2105.5506374475,1225.5558700715,1564.2967744405,2207.998802403,2356.0500604675
"Cryl1",0.000162315927875523,0.0240159126780163,24,20.9999631598531,978.917722689334,141.926009740163,0.144982572539658,1133.276221533,927.6350456055,827.2204936845,910.129384529,1015.2588484425,1059.9863423415
"Ptprd",0.000165509745532422,0.0243418255091126,24,17.4395943548904,3941.92835501875,423.324128797191,0.107390112318563,3924.307606668,3313.3937341575,3781.6476021285,4134.1776666845,4276.0918370985,4221.9516833755
"Siae",0.000169562105119869,0.0246469272939115,24,20.9999631598531,336.998607329083,84.1964657759449,0.249842177222193,392.7063394785,317.5080395625,238.1043706775,303.1242659755,339.663591198,430.8850370825
"Cog5",0.000170893601917355,0.0246469272939115,24,20.9999631598531,1459.21559030533,256.886746904414,0.176044409483496,1676.469277881,1333.3561014765,1247.0635334515,1278.3142555885,1521.1417431255,1698.948630309
"Fam168b",0.000177924928900786,0.0254070591786755,24,9.09505749810085,800.193543534167,90.6276711183222,0.113257188652201,712.4426756475,830.0440134885,896.520172205,848.857518945,777.265229046,736.031651873
"Psmd8",0.000179620864686147,0.0255009714309622,24,8.87345576718556,227.097206834,35.4573014266704,0.156132705993995,201.1423482345,247.487246766,266.154446094,241.484082253,213.018751692,193.2963659645
"N4bp2l1",0.000180721259425587,0.0255097405330566,24,9.69032692155215,654.76990412825,66.5278623793741,0.101604948486367,631.482602526,658.9432429215,724.0557998785,712.5640441715,626.6876566245,574.8860786475
"Tssc1",0.000183703222244591,0.0257824848088537,24,19.9999631598531,1028.38560261567,273.469061218042,0.265920740744019,1115.8815236175,881.9186433075,744.0275400995,868.52257362,1266.4175102595,1293.54582479
"Dhfr",0.000191009629355698,0.02639060694912,24,3.68401469190059e-05,249.597778554,45.975225547444,0.184197254534048,296.085668445,252.757458174,214.3085739035,208.3825525255,246.4743491595,279.5780691165
"Gas7",0.000195685453150962,0.02639060694912,24,20.9999631598531,573.413504894417,393.332768379909,0.685949607085611,974.8592596485,517.556732814,246.2705476355,285.009884461,530.122910799,886.6616940085
"Zfp41",0.000196170292015907,0.02639060694912,24,20.9999631598531,87.8960461050833,37.3040882832541,0.424411448936572,121.9511566035,77.5998699525,57.721595336,62.000294678,83.8015074375,124.301852623
"Slx4ip",0.000197374715629084,0.02639060694912,24,20.9999631598531,788.953387762417,186.129311922088,0.235919275852248,902.2330055865,701.304262275,584.1862670675,669.697477634,924.573594027,951.7257199845
"Poli",0.000197462187088826,0.02639060694912,24,19.9999631598531,171.8604663255,28.3683892172144,0.16506640429734,174.7163674065,147.7611836175,138.964253334,165.7810165395,190.235128614,213.7048484415
"Pcp4l1",0.000198762514074691,0.02639060694912,24,15.8298041426459,276.5838528145,81.0145614368222,0.292911392376753,210.471716493,197.7357636075,243.6851641635,326.193327646,370.2381357675,311.1790092095
"Idh3g",0.000205386669209884,0.02639060694912,24,7.93966492867314,139.945807722583,18.0808756350333,0.129199123069662,132.185509083,145.347142797,166.15620499,141.6868017555,129.2145143565,125.0846733535
"n/a_21",0.000206573334083693,0.02639060694912,24,20.9999631598531,1757.98901518442,710.767488177677,0.40430712708584,2373.3056134575,1749.8000976705,1009.355365122,1282.1709230805,1830.9042186375,2302.3978731385
"Rps15",0.000206586812141252,0.02639060694912,24,9.58510434922942,91.0384910745,16.4395224934044,0.180577712782513,79.406924526,99.6003209145,107.0901213645,103.5214977975,81.130826361,75.4812554835
"Meis1",0.000211784804309501,0.02639060694912,24,19.9999631598531,1007.10821897158,109.899733140884,0.10912405545961,1014.5041549425,898.7178498225,875.1544675595,986.435370896,1121.820774825,1146.016695784
"Zscan20",0.000212048205262882,0.02639060694912,24,20.9999631598531,423.451273007,122.834808307959,0.29008014885795,481.6853155305,387.448288344,302.9831720705,322.201679099,492.3175828545,554.0716001435
"Ciart",0.00021269890155251,0.02639060694912,24,10.6649655968327,96.685742129,77.4667034366272,0.801221583770537,26.474898894,60.452131689,169.732585917,163.0690739465,117.0153392565,43.370423071
"Elp6",0.000214855028738969,0.02639060694912,24,20.9999631598531,211.141429607083,34.9349500755168,0.165457580449881,231.5004878715,195.0731325825,172.772929546,188.9603075485,235.1248510395,243.4168690545
"Cwc27",0.00021568841626729,0.02639060694912,24,20.9999631598531,902.963707294084,181.846620892936,0.201388626612554,1066.2531716385,832.0599531285,731.318919461,791.2981275185,942.2275917225,1054.6244802955
"Clpb",0.00021656507217771,0.02639060694912,24,18.5268833194676,1772.81246488042,276.829619768085,0.156152794078396,1736.908116717,1524.0930992985,1525.5279791005,1702.5266599755,2105.8493941515,2041.9695400395
"A630089N07Rik",0.000219790965578448,0.02639060694912,24,19.9999631598531,67.7332394704167,15.5328706761575,0.22932419588379,74.76392811,56.2950651735,53.987602647,59.9804164875,75.6705439695,85.701880435
"Klhdc8a",0.000220178436583174,0.02639060694912,24,20.9999631598531,198.331175493083,55.7290574516445,0.280989901426708,211.997914716,193.4854063905,126.550562355,168.804962254,216.0432939105,273.1049133325
"Gstcd",0.000220854790765057,0.02639060694912,24,20.9999631598531,482.4007534145,139.75852811453,0.28971457263551,574.3119173475,440.6209198275,355.4934127335,354.102038743,573.8923569915,595.983874844
"Pyroxd2",0.000226024335662212,0.02639060694912,24,3.68401469190059e-05,262.319552557167,108.168187884014,0.412352746219485,392.130026553,309.7128237345,190.7334925865,168.415558526,205.738830153,307.18658379
"Ddx6",0.00022661464258289,0.02639060694912,24,10.0931855004266,518.91454965225,66.4283935569887,0.128014127955182,483.0632339055,529.1807432535,583.6772882555,582.1824746755,483.0131101425,452.370447681
"Rfc1",0.000226660065432593,0.02639060694912,24,20.9999631598531,768.711597180833,132.562327080027,0.172447414044728,818.2904804055,738.7644764475,609.686905904,685.072894311,842.7104763,917.744349717
"Ets2",0.000226895838723151,0.02639060694912,24,9.2840861503697,631.255084913667,78.9959518792857,0.125141093936835,582.7884736155,653.695630623,717.5697269155,686.878120312,589.878394554,556.720163462
"Fuom",0.000229352252244408,0.02639060694912,24,9.3352584016153,199.03006816,31.0016684199061,0.15576374316962,181.8343031055,213.9688227525,229.278367767,220.871275071,184.568569248,163.659071016
"Tmem183a",0.00023080343754267,0.02639060694912,24,9.06408591432947,288.342088437,47.0294618957115,0.163103007787179,263.2128496755,306.9774691695,341.356906246,313.6975331815,268.995732354,235.8120399955
"Eef1g",0.000232294385109633,0.02639060694912,24,8.82106698989428,216.364283946917,26.9246673797672,0.12444136753353,200.351828064,233.0983244925,246.3876699855,226.595420236,205.278502989,186.4739579145
"Maff",0.000232972163238587,0.02639060694912,24,8.58925656785887,555.014315291333,172.603039522328,0.310988446183999,515.6028044295,643.6022637855,718.207135219,682.2600648265,455.218612245,315.1950112425
"Zfp551",0.00023600414926872,0.02639060694912,24,23.0000368401469,95.9549085388334,14.6790785162124,0.152978922493284,110.390676567,91.6144597875,84.7852158175,84.0664240885,95.5499100165,109.322764956
"Pttg1ip",0.000238243436322394,0.02639060694912,24,10.3110944003499,540.886524336667,72.8228301069244,0.134636059192329,495.571692177,570.93854481,601.5410228105,605.026276278,514.411397661,457.8302122835
"Pigu",0.000240347734092539,0.02639060694912,24,19.9999631598531,1032.21937160667,122.874488879181,0.119039123135158,1069.8576248415,963.535058907,912.7286391495,960.6707809985,1106.060123523,1180.4640022205
"4930430F08Rik",0.000240578626322874,0.02639060694912,24,20.9999631598531,149.17002864925,39.2298832393151,0.262987703324493,159.9282607035,133.462657782,108.817479393,117.0178238265,179.355512301,196.4384378895
"Zc4h2",0.000241204820923824,0.02639060694912,24,20.9999631598531,21.6979470624167,7.80006168821727,0.359483856504004,28.8212375475,19.626682149,13.6500436415,16.637573001,24.5541240615,26.898021974
"Mbnl2",0.000242335761206913,0.02639060694912,24,13.365382722074,3096.78746666467,311.687061518601,0.100648515558059,2900.875166172,2905.7132066025,3185.0769246695,3360.1268444045,3279.099331881,2949.8333262585
"Mnd1",0.000243388673856759,0.02639060694912,24,21.9999631598531,233.420378058167,58.5337839220975,0.250765526168034,307.5704829075,236.4742745985,180.9638445715,188.818384742,221.7166780215,264.978603508
"Spata22",0.000243421849737135,0.02639060694912,24,23.0000368401469,68.523806076,42.4260634642803,0.619143417358128,101.5082577795,56.877715809,39.556068183,31.5144918755,67.5655145325,114.1207882765
"Zfp30",0.000244045511851643,0.02639060694912,24,20.9999631598531,103.742162142667,26.1699116312309,0.252259169181782,119.8001088015,94.5561006015,81.17056758,81.787321834,114.2311977375,130.9076763015
"Kiss1",0.000244261243317223,0.02639060694912,24,9.48941571080139,57.975179231,22.9096755263621,0.39516351359742,50.408168283,60.550348602,83.530791392,76.743497929,45.432116205,31.186152975
"Bach1",0.000245100220217731,0.02639060694912,24,7.98956415633443,855.97240977125,96.8060492434446,0.113094824247098,816.3047217825,910.6159438395,949.8569356225,909.708287333,795.2976569655,754.0509130845
"Tbck",0.000245651880912967,0.02639060694912,24,20.9999631598531,1430.71585857542,161.895276431131,0.113156833665304,1533.462423843,1348.2196050495,1296.5829066205,1323.156128442,1449.5597153475,1633.31437215
"Lrrc48",0.000246361397420736,0.02639060694912,24,5.05114247515901,79.54231045975,19.0305317631769,0.239250427265458,94.9173355275,103.91847546,95.012046091,78.8525198685,52.339067316,52.2144184955
"Vps13a",0.000246638193275639,0.02639060694912,24,15.727686162271,1420.36085089908,258.925117312632,0.182295306962828,1244.725907673,1148.7219732165,1356.162609895,1581.6579751445,1679.01937197,1511.8772674955
"n/a_16",0.000247274682252274,0.02639060694912,24,21.9999631598531,379.416908118833,160.082310296006,0.421916648600879,525.240580488,423.6803301285,206.5072932385,238.3780647085,408.509250672,474.1859294775
"Ptbp1",0.000247287742296987,0.02639060694912,24,8.98953602102412,534.548462366083,85.6065437129501,0.160147394932216,470.6352210225,573.2700096675,635.743777586,571.661986527,494.518382124,461.4613972695
"Cars2",0.000251255207275092,0.02639060694912,24,20.9999631598531,761.32626282025,143.864430975417,0.188965543422195,801.8080135485,741.4016140995,598.827209847,646.77033877,850.327879593,928.8225210635
"Map10",0.000252757708448237,0.02639060694912,24,3.68401469190059e-05,24.3939759730833,8.26122371963477,0.338658352732262,32.3190578145,27.8611334805,18.188043119,17.884450223,20.681269812,29.4299013895
"Csnk1d",0.000254526719096204,0.02639060694912,24,9.47592506271805,822.248900045167,117.78185554188,0.143243555005559,734.753817744,874.9567002675,937.778860349,909.5100495095,761.399476671,715.09449573
"n/a_592",0.000254898611481424,0.02639060694912,24,8.80409930846966,213.100404552417,31.8149114888064,0.149295406339695,185.797226412,233.437311135,244.876484894,228.327916854,198.408405501,187.7550825185
"4931414P19Rik",0.000254961594097325,0.02639060694912,24,20.9999631598531,239.10131256625,62.4793123175327,0.26130894743717,278.2596832875,207.648337569,180.830970877,200.493070404,256.1900108715,311.1858023885
"Mafk",0.000256647906966556,0.02639060694912,24,9.09192723983212,598.392150862667,81.3081152842958,0.135877643393348,550.1696019405,636.631330638,683.4457288625,647.166814417,561.6440437275,511.2953855905
"Trim37",0.000257172748814649,0.02639060694912,24,19.9999631598531,544.772950131167,114.424710252448,0.210041101021806,534.4757481915,431.4599050065,431.576512612,489.621377284,654.829190919,726.674966774
"Zfp128",0.000258557283292049,0.02639060694912,24,19.999964177594,228.0762293285,45.8070990013506,0.2008411798819,253.3753843635,204.3048389955,177.6577535535,210.1642922415,259.0082761155,263.9468307015
"Eif4ebp2",0.000258984261340189,0.02639060694912,24,9.38898751899546,556.250108975583,71.715775718067,0.128927211987683,506.0706956175,576.774596271,632.820556307,609.8636551765,516.463247814,495.5079026675
"Elk4",0.000259659352429331,0.02639060694912,24,9.23965524798452,494.195703280167,56.1023307001159,0.113522497924897,455.037296343,519.547179081,550.2469392625,531.965959734,468.16509315,440.2117521105
"Hmgcr",0.000259923607280443,0.02639060694912,24,9.78064163171879,487.707825839333,75.8628696354969,0.15554983048496,432.024673404,473.742412293,565.266307578,557.4653889125,469.457352957,428.2908198915
"Plxna2",0.000264767165133351,0.02639060694912,24,20.9999631598531,2057.00852422408,379.592138777547,0.184536006685111,2220.3556025445,1832.7831745785,1670.9421618715,1791.850294727,2345.459105619,2480.660806004
"Ssbp3",0.00026541670482072,0.02639060694912,24,19.9999631598531,3262.02393856767,426.151039664871,0.130640071222773,3298.40525061,2856.8746779315,2835.0490119055,3070.453067152,3687.0552691815,3824.3063546255
"Tgif1",0.000266410091901093,0.02639060694912,24,9.61212691646978,330.2779666685,45.974070259232,0.139198114615306,308.849420913,334.5801600225,376.926763594,368.2176997915,315.655955763,277.437799927
"Cflar",0.000268498676634032,0.02639060694912,24,9.09927038836211,982.503854788583,107.241103811377,0.109150822450924,909.9467548815,1015.9236797175,1110.5450252735,1042.420602877,924.1267466775,892.0603193045
"n/a_462",0.000269292361349205,0.02639060694912,24,3.68401469190059e-05,2200.62644759408,432.871245833015,0.196703646048728,2557.844189676,2273.3954116155,1830.1483470185,1792.380616165,2251.742823591,2498.2472974985
"Tfe3",0.000269713945309835,0.02639060694912,24,9.08937503213947,357.1935346745,55.9528983393645,0.156645887754807,321.260424465,381.4421587455,417.2822960455,389.8427816805,332.0490874785,301.284459632
